"id","GeotabId","ActiveFrom","ActiveTo","BaseType","Comment","Name","Version","EntityStatus","RecordLastChangedUtc"
"448","aT4C6Juwsh0SWYcZEGnj8ow","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Jardim Munhoz Junior, Osasco - SP, 06246-110, Brasil","5522",1,"2024-04-10 20:02:52.910058"
"449","aOs11A7FK90yztLmpuvstpQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5104",1,"2024-04-10 20:02:52.91243"
"450","a9E0-Nb3yYkyg9lu1z2gzVw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SBA1 / BRXBA1 - Salvador","129",1,"2024-04-10 20:02:52.913625"
"451","aCPDlrv2wWESwCXwy_VU1wg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rally Auto Center","4615",1,"2024-04-10 20:02:52.914565"
"452","a-93Igbc2d0eCKxHHi3HrwA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Ads Joinville","4769",1,"2024-04-10 20:02:52.915499"
"453","aJkmRYCBlo0OPdG5lI8jfiw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gp Pneus Parolin","4587",1,"2024-04-10 20:02:52.916482"
"454","a56_mrSc2u0WlcdPtzmpX6Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","R. Angustura, 7046 - Centro, Canoas - RS, 92010-030, Brasil","4570",1,"2024-04-10 20:02:52.917383"
"455","a5V3xPuzb8US1IyD_G86imw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Opel - Roosevelt","4125",1,"2024-04-10 20:02:52.918274"
"456","a3OvBSFgU0k2SnL47OapYEA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pilkington Osasco","4919",1,"2024-04-10 20:02:52.919219"
"457","a77tDv503-keVROVwgX3gbQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD1100 - Magalu","5061",1,"2024-04-10 20:02:52.91995"
"458","aamFeVLoZckCO-ZdPBzDmzQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Sada Transportes E A","4288",1,"2024-04-10 20:02:52.920965"
"459","aA1NVGGUSi0qB1YkGgzjUVg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Oficina Mecanica Gor","4959",1,"2024-04-10 20:02:52.9219"
"460","a2BJXsNPnmkG_PSmrsz9ytA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Americanas PA - Americanas","5041",1,"2024-04-10 20:02:52.922781"
"461","awo8Mxag63UulbSLx_BY9mA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5128",1,"2024-04-10 20:02:52.923637"
"462","a6vZmq3MYQEuI4DwoWCOsdg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SMG14 CONTAGEM - MG","5389",1,"2024-04-10 20:02:52.924584"
"463","aIwrB3j6e20ulWbXsHN__Bg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","AREA DE RISCO PIRITUBA - Jardim Paulistano (Zona Norte), São Paulo - SP, 02812-260, Brasil","5457",1,"2024-04-10 20:02:52.925453"
"464","agK1LbUXevUaUto5DjZFxFw","2024-04-10 18:15:54.681","2050-01-01 00:00:00","Custom","","Teste < 50km","5545",1,"2024-04-10 20:02:52.92639"
"465","aYVZuMTJYbkaub8vf0Gl6cg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Sportcar Centro Automotivo","4398",1,"2024-04-10 20:02:52.92733"
"466","a9cZNFiDB40yMc9vFF6kTcA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Speed Truck","4950",1,"2024-04-10 20:02:52.928135"
"467","aniT5vTf8-kKjgA79aGnl6w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5135",1,"2024-04-10 20:02:52.928999"
"468","aLaBCm8IHm0GEMTdt236Akg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - DBS5 - Amazon","5080",1,"2024-04-10 20:02:52.929939"
"469","aRskimXfvjkqXD6-lVIUsgw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bareta Funilaria","4536",1,"2024-04-10 20:02:52.930878"
"470","ac6UATYU5I0CE9LPCwbaA0w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bem Almada Mecânica","4588",1,"2024-04-10 20:02:52.931774"
"471","aSJlLts9BTUiUrLL231WimQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","ESTACIONAMENTO - SDQ2J32","560",1,"2024-04-10 20:02:52.932649"
"472","aeGGUxCTX706i6ckektJmGw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5139",1,"2024-04-10 20:02:52.933555"
"473","auqdGIUT4wEa2LG_Bbft2wQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Magalu PR","5060",1,"2024-04-10 20:02:52.934458"
"474","ad9d1IwBGuEW5vkNy0Xav0w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via - Loja 96","4466",1,"2024-04-10 20:02:52.935258"
"475","aRjP541u-VEqiDh6Ghnlx3g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP3 - Campinas - MURICI TRANSPORTES","271",1,"2024-04-10 20:02:52.936118"
"476","aKNsEb52ZS0aHbYrkC2c30A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SAL1 - Maceió","174",1,"2024-04-10 20:02:52.936943"
"477","aKfok8o9UHE-d5O900kuIFA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD1800 - Magalu","5067",1,"2024-04-10 20:02:52.937747"
"478","acGIHO5LNW0a1tS1r5x3-tg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pax Comercio De Pneu - Marilia","4680",1,"2024-04-10 20:02:52.938568"
"479","aw5X7I2GoXkqajqgOLWfYTg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5133",1,"2024-04-10 20:02:52.939494"
"480","RuleEngineAbuseId","2022-08-11 13:27:10.043","2050-01-01 00:00:00","Stock","","Engine Abuse","26",1,"2024-04-10 20:02:52.940593"
"481","aidbHNmm69U2E2cAWHOYuxA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Machado E Machado","4500",1,"2024-04-10 20:02:52.941423"
"482","aVTfa4_aeg0uyPiuOo3vSlQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Muchiutt Renault","4751",1,"2024-04-10 20:02:52.942246"
"483","azPqOL_DsvUaTPY-3VDzMZQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Flex Pneus","4271",1,"2024-04-10 20:02:52.943042"
"484","aOtWa2FdibEClWp43O8tVow","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo","4365",1,"2024-04-10 20:02:52.943929"
"485","amlazWZi8zUC0_UVGXxZCwA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Nsa Pneutec Comercia","4662",1,"2024-04-10 20:02:52.944758"
"486","a_bPcp_PzbkeqMK91ajkZLA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gp Pneus - Londrina","4485",1,"2024-04-10 20:02:52.945619"
"487","aGoCxnMzlF0i9NmermQMtkA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Alpinia Veículos","4569",1,"2024-04-10 20:02:52.946439"
"488","aLP0VSGuGdUqV2NGZdhXbHQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mult Car","4316",1,"2024-04-10 20:02:52.947189"
"489","aDmH27Gbxa02sMOA998F-kg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRD1 - Porto Velho","202",1,"2024-04-10 20:02:52.947944"
"490","ai8XEhyg1yUOuz9aCLj1kdw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Potencial Truck Car","4280",1,"2024-04-10 20:02:52.948798"
"491","aOScBA8MdkkS2dX6V6L9_vA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5112",1,"2024-04-10 20:02:52.949751"
"492","aCuKZ9Dx55UeVj6i-p_Z_wQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - GIG1 - Amazon","5032",1,"2024-04-10 20:02:52.950789"
"493","amDEs7tjwOUubTlN9nsnzrA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","STO1 - Palmas","195",1,"2024-04-10 20:02:52.95158"
"494","aWM6x65SyhUav2pxJ20S_lw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - A A C Leite Centro A","4668",1,"2024-04-10 20:02:52.952407"
"495","aDHrlCHS35UaWvkFHFB8HAw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Riachuelo Mecânica","4740",1,"2024-04-10 20:02:52.971028"
"496","amwOH2C7QI0GtWIdeJGK63Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Df Pneus Ltda   Epp","4100",1,"2024-04-10 20:02:52.972027"
"497","aoRl4ybnu-Uu1eNLvKERhCg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRJ6 - Mendanha","144",1,"2024-04-10 20:02:52.973694"
"498","apgii6fQ7AEms-Jp6CzWX3w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Car Wash","4859",1,"2024-04-10 20:02:52.974656"
"499","aXhIHReJj-EqeUi0GoH05GQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5159",1,"2024-04-10 20:02:52.975487"
"500","aIShkKZf--k-LUWuTB2vAHQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Udi Eixos Auto Center","4981",1,"2024-04-10 20:02:52.976359"
"501","aQG5kAKFo1UWpoGEHtyrzsg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA  - ATTUAL CENTRO","582",1,"2024-04-10 20:02:52.978672"
"502","aw6SwdVhc6kmugAyGpi3xNw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Ademir Auto Mecânica","4124",1,"2024-04-10 20:02:52.980299"
"503","aY-HCp2MjbUOAkRGfuDAPrg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo","4493",1,"2024-04-10 20:02:52.982486"
"504","aCrU6flVaRUatFlsojungGQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Vipauto","4790",1,"2024-04-10 20:02:52.983771"
"505","aPwfHr4zBqU-oVmZkBzWwEA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Balilla Distribuidor","4284",1,"2024-04-10 20:02:52.985307"
"506","aTXvXIgYBs0a_hQGB6ud9hQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass - Jundiai","2752",1,"2024-04-10 20:02:52.986559"
"507","aQM0A_j5bKUiCyDHOIyJc8w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Le Mans Veículos","4567",1,"2024-04-10 20:02:52.987476"
"508","auGYoDooUOEiVrgfdTh7Opw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo","4451",1,"2024-04-10 20:02:52.98832"
"509","aA6nIDtzfDEypivHBeA2cpQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo Ca - Ribeirão Pires","4547",1,"2024-04-10 20:02:52.989469"
"510","aRHAIJQrO00G8w2rKknKwGg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Allma Motor","4450",1,"2024-04-10 20:02:52.990341"
"511","arVBRFVTSY0yit8XwcSAang","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Procar Centro Automo - Petropolis","4283",1,"2024-04-10 20:02:52.991878"
"512","aWZyVMn8LWUqA1BKEZ6lIKA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Milazzo Fiat","4634",1,"2024-04-10 20:02:52.993022"
"513","akI1tUl46LE2QrZA4gBKJMg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Disape - Campinas","4386",1,"2024-04-10 20:02:52.993908"
"514","a-ySWwv4p1kyCvoQ9rC8E7A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Machado Auto Parts","4649",1,"2024-04-10 20:02:52.994808"
"515","aWY4cG0Vyp020qjjGi4QyLw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SMR1 - Cuiabá","157",1,"2024-04-10 20:02:52.99577"
"516","aU_V66P8ahU-NN2kZ3ysp8g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - C S P Auto Center","4913",1,"2024-04-10 20:02:52.996849"
"517","aSEwE5O-SDUyD71B61LY6cA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Localiza Veículos Especiais","4600",1,"2024-04-10 20:02:52.99772"
"518","a8Y49V5hjU0mUezQf2XxYOg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Escape","4801",1,"2024-04-10 20:02:52.998827"
"519","aWrHMuJ4pN0Wr_3Lbahn_wA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - New Era Sound","4445",1,"2024-04-10 20:02:53.00002"
"520","aVF8NM5niUUWJ67e_mIbM_A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Real Auto Center - Betim","4768",1,"2024-04-10 20:02:53.000913"
"521","aZce-EhJncEODjWRKFmg_HQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Brilho","4688",1,"2024-04-10 20:02:53.00261"
"522","a5mG2xcCsBkqY8wZhVPGAvw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Sinal France","4360",1,"2024-04-10 20:02:53.004013"
"523","avP1EFMAGnkOckornSxGtcA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - 3f Details","4853",1,"2024-04-10 20:02:53.005068"
"524","aIXhLXVl-uEaZseiat6xGkg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Alemao Freios","4319",1,"2024-04-10 20:02:53.006013"
"525","aPM8spjKXx0ejGC8oxx2wiQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","BRSP05 / BRSP10 / SSP32 - FBM Franco da Rocha SVC Bulky","101",1,"2024-04-10 20:02:53.007763"
"526","a2xUMAUWnbUepQzLx64Mbhg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Jomano Auto Serviço","4182",1,"2024-04-10 20:02:53.008858"
"527","aYsfpQ--LPUaoTLeWBHkIMg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Reparacar Funilaria","4508",1,"2024-04-10 20:02:53.010692"
"528","aqhSbTpQ1GEywWYPKbykUDQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","BRSP01 - FBM Louveira","95",1,"2024-04-10 20:02:53.011693"
"529","ag_KsE10c1U2QcxpRXIZmCg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Caps Mogi Mirim","4560",1,"2024-04-10 20:02:53.012516"
"530","aZquNOH8lVEG8qX3YTdScrQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRJ3 - Volta Redonda","168",1,"2024-04-10 20:02:53.013363"
"531","aS8l0N1ZHbU-LZNIf20QAPA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Sao Bernado","4425",1,"2024-04-10 20:02:53.014541"
"532","aobDHxOBPoEWd5EO-DqFQRg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Veluplast Barra Guan","4667",1,"2024-04-10 20:02:53.015523"
"533","ayU795u2NGUuAR8DXQgZgLQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Praia Grand","1985",1,"2024-04-10 20:02:53.016495"
"534","aU31tRGUvi0C6phAtgEIYlw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Loucarros Servicos A","4439",1,"2024-04-10 20:02:53.017418"
"535","aopOhpkmAV0CsS2d0rjAskQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rede Top Oficina Automotiva - Vila Yara","4393",1,"2024-04-10 20:02:53.018775"
"536","aLvu_njAGDUes_AXg7g1tXA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Beto Auto Pinturas","4846",1,"2024-04-10 20:02:53.021145"
"537","aS-j9Ok4s20WE8PrT-VjShg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Imperium Car Service","4298",1,"2024-04-10 20:02:53.021963"
"538","aBl0krvUdTUikTAZlpkRZpQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Joinville","5009",1,"2024-04-10 20:02:53.024186"
"539","altgHknTt-ECXqRwYICkGvA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Via Varejo SP 2","5098",1,"2024-04-10 20:02:53.025016"
"540","a5YxDSyMrJ0evhAu4uC4VeQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - I9 Ar Condicionado","4561",1,"2024-04-10 20:02:53.025935"
"541","aQYwbzIRcGkSJZidReb-lmA","2023-11-09 14:25:43.698","2050-01-01 00:00:00","Custom","","Excesso de velocidade","5246",1,"2024-04-10 20:02:53.026811"
"542","a5_yc0jtv4UWXEaT9tnqADw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Grings","4900",1,"2024-04-10 20:02:53.02766"
"543","aGRasjl8zBUmjBcbBO-Vnhw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Potencia Pneus","4107",1,"2024-04-10 20:02:53.028634"
"544","aRBLc3qcKL0mY3gORFgHstw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via - Loja 21","4105",1,"2024-04-10 20:02:53.029923"
"545","aSyNY1kafHkO8J2FobYsvzg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Confiar Transportes","3888",1,"2024-04-10 20:02:53.03114"
"546","aONHd-6LS80eZk_eRskStlQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Sultrans Veiculos","4983",1,"2024-04-10 20:02:53.032271"
"547","adHrAmuASmEWA_2PbCY5vPw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Praia Grand","3913",1,"2024-04-10 20:02:53.033099"
"548","a7ocGfYbFXUOMJPWbnAoszg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Bento Gonçalves","4595",1,"2024-04-10 20:02:53.033957"
"549","a5ylwcMmRMkm_InVeDyf3fA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mundicar Pecas Automotivo","4741",1,"2024-04-10 20:02:53.034815"
"550","ahTI2vLmXMkmahSNaJALaWQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rei Do Truck Diesel","4392",1,"2024-04-10 20:02:53.03575"
"551","azEO8afGkAE6arSuv7ZPONQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Londrina","4367",1,"2024-04-10 20:02:53.036683"
"552","aZyZpsHssIEKGm0rflkFTGQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Wr Centro Automotivo","4666",1,"2024-04-10 20:02:53.038067"
"553","aUayF0ujX20Gj7nU9dKfBkg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Dalcar","4388",1,"2024-04-10 20:02:53.038999"
"554","aXuxyjpF07UyFmA_UxYWKpA","2023-07-01 11:16:54.148","2050-01-01 00:00:00","Custom","Excessos de velocidades maiores que 50% das velocidades parametrizadas nas vias.","Excesso de velocidade > 50% via.","492",1,"2024-04-10 20:02:53.039871"
"555","aX-2sLv5-3kacQhw8YJutOQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via - Santos","4841",1,"2024-04-10 20:02:53.040854"
"556","ao1e7W5jIr0iWz0S7mPK8Sg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SMN1 - São Luís","181",1,"2024-04-10 20:02:53.04175"
"557","a2cFIVO-zRE20Rf5vIsNJTQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Jaime Pint","4664",1,"2024-04-10 20:02:53.042431"
"558","asqwF_PkW90yDo3dDU-AuCg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via - Loja 61","4115",1,"2024-04-10 20:02:53.048736"
"559","aY8tAUt4qeEuPf6rn48ZIoA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SVC_Mega Barueri","4581",1,"2024-04-10 20:02:53.049717"
"560","aRsmlB0182EqydQr-B92D9Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass Mg54","4911",1,"2024-04-10 20:02:53.05073"
"561","ap3dzbPigF0i9XQHBjb873Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Ponto Veículos Ltda","4630",1,"2024-04-10 20:02:53.051633"
"562","aaCg1CCzXW0mZbas5SMTdWA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Praia Grand","1738",1,"2024-04-10 20:02:53.052434"
"563","ah0h460DWxE-GzxaJI5wBdg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Estacionamento Murici","389",1,"2024-04-10 20:02:53.053188"
"564","a0faGrNnvRUiVI3uhrYWhkQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - R T Centro Automotivo","4206",1,"2024-04-10 20:02:53.05401"
"565","RulePostedSpeedingId","2024-01-30 15:15:12.848","2050-01-01 00:00:00","Stock","","Speeding","5391",1,"2024-04-10 20:02:53.05487"
"566","aQBV1jWgn8kiRUJqdP8cGRw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Abc Pneus Limitada","4941",1,"2024-04-10 20:02:53.0558"
"567","axiI2p0Vh2kiDNa-siGXeSA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bjf Pneus - Feira De Santana","4495",1,"2024-04-10 20:02:53.056702"
"568","aepML0kL40UiaAO6MXcKC7w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Opel Auto Center","4972",1,"2024-04-10 20:02:53.057397"
"569","aX5q3eDd7jEGcwBl3---BYA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5119",1,"2024-04-10 20:02:53.058156"
"570","ac3NZx1PyCkuqZcFTTOdOMg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass","4872",1,"2024-04-10 20:02:53.058921"
"571","a4aUs3rnzyUSf2b_Py9J-Cg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA","373",1,"2024-04-10 20:02:53.059782"
"572","aZ_2LocvMfUWQPmpFVon3Uw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP15 - Santos","140",1,"2024-04-10 20:02:53.060725"
"573","amnR6Uol4skKW1l3ZlrhrGA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - FOR2 - Amazon","5021",1,"2024-04-10 20:02:53.061486"
"574","aAzm5ldpVZkeQQIuU3n7sZw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass - Ponta Grossa","4947",1,"2024-04-10 20:02:53.06233"
"575","aVZKdFz48ckeoZpr8t7TqrA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Monobloco Exata","4647",1,"2024-04-10 20:02:53.063145"
"576","aZQp3geMiS02qJZ-CcxhWQg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5166",1,"2024-04-10 20:02:53.063966"
"577","aMLGaSr1180-DufRP5vzvzg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Z J Raupp & Cia","4363",1,"2024-04-10 20:02:53.064835"
"578","aMz1C_PEhf0yzCFiJEPgjMw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","AREA DE RISCO - Parque Res. Marengo, Itaquaquecetuba - SP, 08594-500, Brasil","5524",1,"2024-04-10 20:02:53.065743"
"579","aBG7ZAb8xUEaDQiQTXebQ_w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Auto. Raul","4113",1,"2024-04-10 20:02:53.066661"
"580","a7kP2g7ssbUy2rbhlkuUcQQ","2023-08-09 00:39:49.547","2050-01-01 00:00:00","Custom","Carga de Bateria Completa (>95%)","Carga de Bateria Completa (>95%)","548",1,"2024-04-10 20:02:53.067542"
"581","adBi9C9M8GEqiRVRHo4ef6Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Repecon","4971",1,"2024-04-10 20:02:53.068461"
"582","aUJlXNLO99U-E_7rlKiBzpA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA  - PNEUSTRIO","586",1,"2024-04-10 20:02:53.069332"
"583","a1oozF4Q2wUq3p6ZJNEMFiw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bellenzier Pneus - Vila Operaria","712",1,"2024-04-10 20:02:53.070169"
"584","abY7my-5hgEWOMJOny5Dhcg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Óleo Service Delyver","4129",1,"2024-04-10 20:02:53.071082"
"585","a0sc16N3LM0mYT8ovdp2chA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Davi Car","4556",1,"2024-04-10 20:02:53.071868"
"586","ao7wk42qe5EybSCGqKH5GJg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","AREA DE RISCO  Ferraz de Vasconcelos - SP, 08526-230, Brasil","5529",1,"2024-04-10 20:02:53.072574"
